,ES6,PT1,ES5,ES3,ES4,ES2,ITG,FRM,ITI,FRL,ITC,ITH,CH0,LI0,AT3,DE1,ES1,FRJ,FRI,FRK,FRC,FRG,FRB,FRH,FR1,FRF,DE2,DEC,LU0,DEB,DE7,DEG,DEA,DEE,NL2,DE4,FRD,FRE,BE3,BE1,BE2,NL4,NL3,IE0,IS0,DE3,DE9,NL1,DE5,DE6,DE8,DEF,DK0,NO0,CY0,EL3,TR6,EL4,TRC,TR3,TRB,EL6,TR5,TR7,MT0,ITF,AL0,MK0,XK0,ME0,RS2,BA0,HR0,RS1,TR4,TRA,EL5,TR2,TR9,TR8,TR1,BG4,BG3,RO3,SI0,HU2,AT2,HU3,HU1,AT1,SK0,CZ0,PL2,PL5,RO4,RO2,RO1,PL8,LT0,LV0,EE0,FI1,DED,PL7,PL9,PL4,PL6,SE2,SE1,FI2,SE3
2022-03-14 12:00:00,0.339715,0.3148477,0.30741075,0.16191138,0.22157772,0.15380585,0.5960895,0.56298625,0.5897298,0.5189808,0.47246742,0.6039913,0.6686397,0.6665096,0.6332284,0.54868114,0.48736802,0.3104947,0.32700923,0.5094016,0.622584,0.56720155,0.5932747,0.4554883,0.5784349,0.49378225,0.44547513,0.3759096,0.31294948,0.34187648,0.21394852,0.17218575,0.2010647,0.30575702,0.33660427,0.5057138,0.53248906,0.48682824,0.34382492,0.33616394,0.36630294,0.33679286,0.4139909,0.3400841,0.08846727,0.5154888,0.17251839,0.23731448,0.113753535,0.2834353,0.52154416,0.3892457,0.46943665,0.3216708,0.6194814,0.55081797,0.703132,0.6246384,0.536582,0.6577774,0.5183578,0.58142275,0.5747764,0.61066175,0.68511164,0.6582808,0.7356434,0.7393074,0.72701013,0.72358555,0.69368696,0.68268466,0.6451702,0.65276617,0.5523979,0.4537215,0.639966,0.5865534,0.48936248,0.5392015,0.5975619,0.61847883,0.47715393,0.37290034,0.62511396,0.62775713,0.62436354,0.6198564,0.6190665,0.59784377,0.60711867,0.5427899,0.5795161,0.57050866,0.62116534,0.44373143,0.62506264,0.5518225,0.48858517,0.46556196,0.44599506,0.31371143,0.39162844,0.5573763,0.5427184,0.53680736,0.5229812,0.4782267,0.4404446,0.42820573,0.35095057
2022-03-14 15:00:00,0.38962117,0.27522105,0.26771638,0.22644919,0.17389587,0.12616487,0.3750011,0.32241473,0.3805349,0.2754813,0.28272367,0.36754555,0.41460603,0.43673384,0.38137448,0.36814287,0.34135067,0.1701664,0.17997518,0.26935995,0.3829096,0.4188313,0.38055918,0.4118631,0.40523115,0.3590021,0.30442417,0.262105,0.21860883,0.22990431,0.16337252,0.081030264,0.22948685,0.08093294,0.28886995,0.21970564,0.40080184,0.27224743,0.21024728,0.20568013,0.27830926,0.32214624,0.35484388,0.3889919,0.08028421,0.22118396,0.08359648,0.24805102,0.044663895,0.03530699,0.22926499,0.10002478,0.27226043,0.18183991,0.19243176,0.25815198,0.20586877,0.24964038,0.11752576,0.2315141,0.09820376,0.27438766,0.189895,0.16762538,0.3536127,0.3828623,0.35785124,0.3549252,0.35671186,0.3714699,0.33582208,0.36164954,0.35127842,0.3217792,0.19892114,0.07183891,0.29374084,0.20759438,0.08774353,0.14335448,0.20551515,0.28663376,0.19042934,0.1762515,0.3558533,0.3262582,0.35378706,0.2976684,0.30938455,0.31156018,0.29803154,0.28752437,0.2812282,0.2886952,0.288345,0.18489954,0.27103743,0.23997894,0.19832884,0.18226416,0.16938263,0.10916318,0.19065353,0.2649906,0.24776846,0.2776844,0.25127023,0.2672505,0.2285562,0.18946421,0.17114758
2022-03-14 18:00:00,0.07135073,0.06383059,0.021893641,0.049429867,0.04242159,0.024475422,0.0023831632,0.0039106305,0.0008035629,0.0069378265,0.0027282485,0.00091215613,0.004826369,0.0029419072,0.0006879213,0.003371289,0.05633516,0.022262016,0.016134694,0.01066865,0.013973058,0.040214077,0.025284514,0.06351372,0.021376174,0.010961058,0.0008056477,0.0073476383,0.009658049,0.0060658124,0.002313199,0.00043771972,0.0042018527,0.000112300484,0.0075784656,1.5491808e-06,0.03711499,0.017657366,0.010918761,0.008755119,0.009850692,0.008559137,0.010964209,0.09332125,0.031109354,-6.3805896e-06,0.001688572,0.007170472,0.0018281653,0.00019588246,3.6067548e-05,0.00027837182,0.00069286587,0.0007124576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.905338e-05,1.5155402e-05,0.0,0.0,0.0,0.0,0.0,0.0,6.9929786e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1248885e-06,0.0,3.1224517e-05,0.0,0.0,-4.0997634e-07,0.0,1.0456839e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4281272e-05,0.0,0.0,-2.5983779e-08,0.0,1.49375755e-05,0.0,0.0,2.3469804e-08
2022-03-14 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-15 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-15 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-15 06:00:00,0.0,0.0,-1.2710103e-07,0.0,0.0,0.0,0.011660864,0.0017447347,0.009585774,0.00015117513,0.0011129299,0.0035328649,0.0006537208,0.0016967099,0.0059782336,0.0010171916,0.0,0.0,0.0,2.132098e-05,3.5867258e-06,0.0,0.0,0.0,0.0,2.2453427e-05,0.0037598296,4.829441e-05,-1.4397908e-06,0.00016527243,0.0008847421,0.0034371465,0.00032086248,0.004283942,1.0693323e-05,0.0062836614,0.0,0.0,-2.5235142e-06,0.0,-1.5787624e-06,-2.3919495e-06,-6.343545e-07,0.0,0.0,0.007685164,0.0012767294,2.570113e-05,0.00070094684,0.0019173766,0.0026113426,0.001641709,0.0013354282,0.0072923643,0.23961936,0.08465268,0.2554911,0.122998945,0.33141813,0.1778898,0.32048512,0.090853855,0.2286273,0.24887739,0.015631264,0.030110763,0.07030075,0.09149465,0.079954006,0.057550654,0.07503643,0.0382658,0.023084901,0.054759473,0.15687734,0.3153347,0.10229557,0.13637929,0.22276945,0.18297455,0.121775046,0.118600845,0.12602966,0.12315964,0.010057263,0.030381916,0.0098418575,0.052757848,0.045804292,0.01576525,0.045541517,0.01716302,0.041172303,0.01926793,0.0810717,0.13136494,0.09300138,0.062217373,0.064100854,0.06732913,0.06570851,0.04682863,0.0082091,0.034279637,0.04583082,0.008397277,0.030781697,0.009317633,0.014806946,0.02910377,0.012343098
2022-03-15 09:00:00,0.21281408,0.19003278,0.22801019,0.17558949,0.22273162,0.22779222,0.4250194,0.22687262,0.36311388,0.2951208,0.25277486,0.2861185,0.1771744,0.18407169,0.25491926,0.14283043,0.25746986,0.345803,0.31612912,0.29478896,0.17687657,0.13381974,0.18628281,0.16268417,0.13410349,0.080008395,0.19066587,0.04342207,0.04493425,0.09132044,0.16086964,0.20141655,0.1497602,0.24262545,0.13774876,0.28264514,0.1022333,0.13612781,0.06881688,0.06326602,0.14527856,0.13082512,0.15869613,0.08377992,0.048067983,0.29006007,0.17245694,0.13461085,0.12722804,0.21508126,0.2484227,0.2420667,0.20333384,0.23047315,0.67798984,0.5537894,0.73950255,0.588252,0.67866004,0.66932046,0.69110566,0.6163784,0.6125994,0.6568116,0.46146563,0.52314574,0.60147095,0.6281986,0.60583794,0.5722273,0.57435703,0.5043032,0.4224034,0.52544254,0.49324656,0.6950075,0.6248251,0.59648764,0.63808936,0.53871524,0.4719378,0.6326825,0.6020081,0.5747477,0.3055729,0.3973882,0.31826392,0.48334637,0.49229985,0.3218292,0.4453815,0.32104164,0.412352,0.36598015,0.54893655,0.5706095,0.52530575,0.44484943,0.42588508,0.41363725,0.39631376,0.2873394,0.26324648,0.35806596,0.36033192,0.22572145,0.35164738,0.32330006,0.33204278,0.34114474,0.27747
2022-03-15 12:00:00,0.4682381,0.6227666,0.5189432,0.5087875,0.56276464,0.5335173,0.6402918,0.51755786,0.5694478,0.59269786,0.4635102,0.4915876,0.41318825,0.25032437,0.4296981,0.22129597,0.6536853,0.64655435,0.63558,0.60929894,0.52169603,0.41062272,0.43311363,0.49754447,0.19378646,0.2583807,0.22629273,0.13639727,0.07170425,0.11278147,0.16665058,0.23605613,0.23609504,0.3216812,0.32152885,0.34809276,0.3105773,0.32077593,0.16135298,0.20059282,0.35901582,0.32938486,0.4353368,0.29445004,0.2929619,0.36345103,0.28536886,0.29729405,0.23121077,0.3098249,0.35254496,0.35383397,0.37124082,0.34057832,0.6811446,0.7295849,0.725317,0.69737923,0.5591471,0.7078669,0.5834295,0.73678195,0.60803235,0.5759483,0.65605164,0.685594,0.72477114,0.7311007,0.71252626,0.69971126,0.6675306,0.6153027,0.5365898,0.6085266,0.5213915,0.5547391,0.7141457,0.57391477,0.57610214,0.47903708,0.4147772,0.70527244,0.65373415,0.58511823,0.44619685,0.507856,0.5212977,0.58016884,0.55705607,0.5265717,0.5332939,0.4418823,0.52508056,0.45010215,0.6153574,0.5989007,0.58697754,0.5122908,0.49166623,0.47082037,0.4513003,0.3403358,0.30687177,0.36857283,0.37532207,0.2526502,0.38131857,0.4443813,0.4488751,0.43211618,0.38142622
2022-03-15 15:00:00,0.26832846,0.4932994,0.4100032,0.43152216,0.46039096,0.46309322,0.4103001,0.23932487,0.34281507,0.45141333,0.24913777,0.25482377,0.35102108,0.32544938,0.20935987,0.1871097,0.5774907,0.5335985,0.5146357,0.44288203,0.36487925,0.32142583,0.34432453,0.2930404,0.19780128,0.2183451,0.11897002,0.10864769,0.102550544,0.060879044,0.062141858,0.08097383,0.13739172,0.121676125,0.31377897,0.13863444,0.27912492,0.20674519,0.18608393,0.27189738,0.2714779,0.28857103,0.31986284,0.1700764,0.32175532,0.12229822,0.15963835,0.29482785,0.15709691,0.14604424,0.13917623,0.19324258,0.24173257,0.17790098,0.21006615,0.33865544,0.21948873,0.2943605,0.105936736,0.2647975,0.10201022,0.34955856,0.18335646,0.14633721,0.3856997,0.38601357,0.36283347,0.35264376,0.33947116,0.3294388,0.28378862,0.26466134,0.27172086,0.24613674,0.18338025,0.090967655,0.3226465,0.25294906,0.10528185,0.12320298,0.22652371,0.28842962,0.24037974,0.22205313,0.23483819,0.26302132,0.2511379,0.2535545,0.2658148,0.2173712,0.22671981,0.16005951,0.23163863,0.19870839,0.26831648,0.23181349,0.2609163,0.19191974,0.20186858,0.18661919,0.17456211,0.124570936,0.1406514,0.16105802,0.12025169,0.1394942,0.14375906,0.2426859,0.23277128,0.1978338,0.1921415
2022-03-15 18:00:00,0.035055958,0.1093458,0.03245323,0.04516358,0.07154364,0.056841377,0.0029449956,0.0048863096,0.000996545,0.015256906,0.0039860224,0.0010049345,0.0063233417,0.0025474492,0.00060515106,0.0020964413,0.1278485,0.049526837,0.05476268,0.020533957,0.016161257,0.03842026,0.027540669,0.04451611,0.014916062,0.007918375,0.00042295287,0.004328637,0.003961636,0.0025877275,0.0007536784,0.00010084051,0.0042766286,0.00012983824,0.008207702,2.5739007e-05,0.018469976,0.014316905,0.0068132854,0.008719193,0.010011876,0.008979092,0.011700127,0.023230493,0.11006657,-1.1006485e-07,0.002196692,0.007836102,0.0025334747,0.0009829877,0.00011185268,0.0015764077,0.0013983311,0.0011356672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.960678e-05,2.6193393e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.7101414e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.587744e-06,0.0,3.7865862e-05,0.0,0.0,-6.782694e-07,0.0,1.3666845e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2840875e-06,0.0,0.0,-3.0408245e-07,0.0,3.6712e-05,0.0,0.0,2.0702823e-06
2022-03-15 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-16 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-16 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-16 06:00:00,0.0,0.0,-2.3986718e-07,0.0,0.0,0.0,0.011161798,0.0026011083,0.010057254,0.00040387857,0.0021406051,0.005683401,0.0019829867,0.003531774,0.0037571874,0.0012803078,0.0,0.0,0.0,0.0001324578,9.470824e-05,0.0,0.0,0.0,0.0,0.00012017116,0.003402336,4.4126547e-05,7.853775e-07,0.00040091082,0.0020491313,0.004011079,0.0008193108,0.0056205643,0.00010511646,0.006593978,0.0,0.0,6.0954508e-06,0.0,3.283041e-06,3.286037e-05,-1.4439369e-06,0.0,0.0,0.0067474577,0.0019669163,0.00013741895,0.0012379827,0.0021382896,0.0033603492,0.0016162393,0.0019907802,0.011055706,0.25496882,0.10104789,0.2687936,0.12313655,0.36599797,0.19275008,0.36832306,0.08084778,0.26146835,0.27711424,0.017216118,0.031358283,0.057095367,0.060366772,0.048882,0.04095825,0.0324507,0.031654004,0.021843832,0.014572012,0.21103011,0.35490525,0.061431516,0.1244481,0.2113326,0.2430722,0.17004474,0.049309935,0.10536993,0.100567505,0.012131491,0.021414224,0.008509599,0.012362452,0.015681008,0.009581204,0.009523252,0.006082695,0.0134951295,0.01073306,0.027874758,0.11721907,0.037070666,0.034883197,0.065735966,0.070720784,0.07087884,0.05845806,0.00647815,0.022903107,0.03382824,0.011397043,0.023465034,0.0088048875,0.016640142,0.033046756,0.016552381
2022-03-16 09:00:00,0.19782418,0.22858241,0.18618813,0.07854484,0.18357703,0.17030615,0.40713996,0.36249945,0.38227227,0.3915381,0.34382284,0.36509266,0.4031629,0.40844372,0.25996697,0.21765068,0.12796685,0.29442298,0.26534197,0.36967763,0.36236638,0.18819214,0.29195234,0.083083995,0.24903382,0.3028884,0.23617849,0.1776499,0.16336128,0.18363918,0.3284478,0.3336726,0.29595467,0.33216506,0.26737157,0.24765913,0.15302828,0.24218507,0.15477535,0.09434239,0.1175121,0.15779862,0.1849827,0.16610843,0.0458099,0.2729839,0.28844687,0.269076,0.2621195,0.21919729,0.17694582,0.1678011,0.20928994,0.21707161,0.73393786,0.6290803,0.7565445,0.60548806,0.78849393,0.6806672,0.806976,0.5796388,0.75425303,0.715695,0.3732771,0.5221663,0.5307132,0.5649211,0.49254498,0.450122,0.3607567,0.44979823,0.36262405,0.27634373,0.6973087,0.74875355,0.56606406,0.56807244,0.48960865,0.67992276,0.64271533,0.45817125,0.48781282,0.39069897,0.28527322,0.30236438,0.2537756,0.15760437,0.18506685,0.25473765,0.12321532,0.2181398,0.2448343,0.28672406,0.18590148,0.529097,0.23417045,0.30358154,0.42969558,0.41772684,0.40477458,0.3301814,0.2519216,0.35078418,0.34744337,0.22868687,0.34617743,0.25891972,0.28378135,0.34755865,0.2869543
2022-03-16 12:00:00,0.3668205,0.5795598,0.43554398,0.37493643,0.4220637,0.40651333,0.62821734,0.565319,0.5700855,0.6555649,0.5800534,0.5381937,0.66008633,0.642629,0.4020089,0.44507885,0.29569188,0.53238946,0.5433907,0.6389933,0.6180267,0.49497214,0.557371,0.21058217,0.5103652,0.56819504,0.41752636,0.4654016,0.46093306,0.40907112,0.49795157,0.4643603,0.47416118,0.39940274,0.45325032,0.4006638,0.34971705,0.49212024,0.4915014,0.4997798,0.47379467,0.4132726,0.45236114,0.44567746,0.26480734,0.4205223,0.47306722,0.50554097,0.46213946,0.44456956,0.3897317,0.41566476,0.3934443,0.30741933,0.70011663,0.72680813,0.73051065,0.7285406,0.63513505,0.72189915,0.62063736,0.6815394,0.7460299,0.65217257,0.65191585,0.6983799,0.652875,0.6577578,0.6432283,0.6193121,0.42579415,0.52055675,0.47990376,0.2932259,0.7168891,0.58008265,0.6414109,0.6826485,0.41873628,0.60197866,0.68500537,0.4552363,0.34332412,0.2608663,0.4329552,0.36746344,0.4261776,0.22016618,0.2776401,0.2464933,0.26268607,0.32352054,0.43079883,0.3760042,0.23209114,0.4283898,0.23290332,0.378588,0.49580562,0.47487497,0.45488724,0.36910447,0.3628663,0.4938279,0.39235857,0.4027687,0.41847014,0.42707017,0.44393957,0.43913668,0.38636014
2022-03-16 15:00:00,0.23023605,0.4905459,0.3075644,0.4210192,0.32602206,0.28598627,0.38420323,0.36632913,0.36106482,0.4159135,0.4109259,0.33970848,0.4494428,0.41989565,0.2844308,0.36878258,0.25941613,0.31130803,0.37569484,0.46403286,0.4371878,0.27634302,0.35876772,0.20722248,0.41034856,0.4132824,0.30654186,0.3574858,0.38725942,0.35075465,0.3662622,0.2972883,0.3526553,0.23224637,0.32250127,0.1953144,0.24335267,0.3177256,0.34047964,0.31589654,0.3091144,0.34954426,0.34188542,0.37798786,0.30357018,0.19116648,0.30336717,0.34370142,0.2836189,0.241664,0.21853793,0.23330384,0.25361857,0.15271956,0.22478196,0.32791623,0.22779709,0.30692613,0.12692314,0.28089958,0.1193488,0.302775,0.23488373,0.17765084,0.4094692,0.39690357,0.3264625,0.32597998,0.23184402,0.22936517,0.1313697,0.1367001,0.22630462,0.12637973,0.22836998,0.096232854,0.26022285,0.20006359,0.08861269,0.1568238,0.15535136,0.18043411,0.10660856,0.0766228,0.28776786,0.18673927,0.25691408,0.12984622,0.110159315,0.17559463,0.16633554,0.16663158,0.25234932,0.19786134,0.11226139,0.11882724,0.11382125,0.18014547,0.20654307,0.19094893,0.17781973,0.13685188,0.1855152,0.20923154,0.1682396,0.15352073,0.17721179,0.23811893,0.23127474,0.20389469,0.19312426
2022-03-16 18:00:00,0.040631212,0.10747778,0.023300264,0.067533925,0.058371477,0.031389367,0.0029195852,0.004503147,0.0011858988,0.012137929,0.00656788,0.0016904713,0.008560888,0.0046013333,0.0010931988,0.0048291767,0.067790546,0.027490119,0.026977662,0.020011643,0.018012248,0.019410165,0.028389305,0.04397482,0.020249296,0.014255727,0.0015575263,0.009349443,0.011671762,0.007820988,0.004234408,0.0015645685,0.006758326,0.0008625111,0.009375842,0.00014570466,0.010991077,0.020461464,0.014552295,0.013079889,0.013021952,0.009493053,0.0101118535,0.093434684,0.10380956,4.584139e-05,0.0037349355,0.008100008,0.0042681745,0.0021445747,0.00039260468,0.0023411287,0.0014814471,0.0009086056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012632625,4.463051e-05,0.0,0.0,0.0,0.0,0.0,0.0,8.914277e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.342846e-05,0.0,6.693019e-05,0.0,0.0,-1.0818105e-06,0.0,4.463605e-05,0.0,-1.6479594e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021119817,0.0,0.0,-8.8192087e-07,0.0,7.506269e-05,-2.1200664e-07,0.0,6.495842e-06
2022-03-16 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-17 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-17 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-17 06:00:00,0.0,0.0,-6.067515e-08,0.0,0.0,0.0,0.013767674,0.0036913624,0.010296166,0.0004090478,0.0017103525,0.0060542137,0.0019341438,0.003937552,0.01259486,0.0028274385,0.0,0.0,0.0,0.00014235394,9.183912e-05,0.0,0.0,0.0,0.0,0.00020717025,0.008457,0.00042841438,2.3769688e-05,0.0004979644,0.0018212951,0.0060182754,0.00020135511,0.0068355557,1.0714657e-05,0.012274133,0.0,-4.4811327e-07,-4.0004716e-06,-6.629616e-06,-2.9194032e-06,-2.4679136e-06,-1.1279421e-06,0.0,0.0,0.012190818,0.0011421276,1.2572257e-05,0.00022812588,0.0014931037,0.009156829,0.0018956836,0.0025141,0.008339061,0.1543052,0.10593971,0.1514929,0.10540809,0.2880641,0.12545708,0.34866,0.08658459,0.14681,0.156034,0.026308224,0.028710267,0.056809075,0.056069262,0.027883403,0.03922298,0.01957053,0.027304737,0.028982522,0.017635833,0.09497306,0.32735634,0.086302996,0.08694277,0.15650223,0.12631327,0.07580483,0.06493134,0.036902674,0.083945185,0.01989434,0.04005902,0.017889164,0.05475232,0.051906414,0.027461976,0.054025214,0.023986066,0.052305568,0.029148523,0.033538077,0.11672622,0.07253667,0.06570958,0.0751267,0.07756153,0.07517639,0.061425712,0.0133233825,0.050552282,0.056584664,0.024375271,0.04167053,0.01012581,0.01334296,0.03718646,0.015401157
